# x y z rgb confidence size
8.71096134185791 -0.13214898109436035 0.0 8532735.0 43.0 2.0
8.598121643066406 -0.11853442341089249 0.0 8532735.0 44.0 2.0
8.466299057006836 -0.13437853753566742 0.0 8532735.0 45.0 2.0
8.172589302062988 -0.22391825914382935 0.0 8532735.0 46.0 2.0
7.908290386199951 -0.3025158643722534 0.0 8532735.0 47.0 2.0
7.6968607902526855 -0.31730589270591736 0.0 8532735.0 48.0 2.0
7.532360553741455 -0.3047061860561371 0.0 8532735.0 49.0 2.0
7.385827541351318 -0.25717630982398987 0.0 8532735.0 50.0 2.0
7.373090744018555 -0.2779995799064636 0.0 8532735.0 51.0 2.0
7.366491317749023 -0.28956639766693115 0.0 8532735.0 52.0 2.0
7.324549198150635 -0.27590271830558777 0.0 8532735.0 53.0 2.0
7.311070442199707 -0.2770756781101227 0.0 8532735.0 54.0 2.0
7.285995960235596 -0.2773541510105133 0.0 8532735.0 55.0 2.0
7.250462532043457 -0.37103772163391113 0.0 8532735.0 56.0 2.0
7.2185378074646 -0.4528769254684448 0.0 8532735.0 57.0 2.0
7.23160457611084 -0.5870025753974915 0.0 8532735.0 58.0 2.0
7.2947001457214355 -0.8446150422096252 0.0 8532735.0 59.0 2.0
7.32538366317749 -0.9373217821121216 0.0 8532735.0 60.0 2.0
7.39018440246582 -0.9895147085189819 0.0 8532735.0 61.0 2.0
7.4857001304626465 -1.0362489223480225 0.0 8532735.0 62.0 2.0
7.5784406661987305 -1.0449405908584595 0.0 8532735.0 63.0 2.0
7.723973751068115 -1.0409033298492432 0.0 8532735.0 64.0 2.0
7.932257175445557 -0.9920847415924072 0.0 8532735.0 65.0 2.0
8.083345413208008 -0.9066417813301086 0.0 8532735.0 66.0 2.0
8.167126655578613 -0.8383265733718872 0.0 8532735.0 67.0 2.0
8.225091934204102 -0.7512120008468628 0.0 8532735.0 68.0 2.0
8.231773376464844 -0.7336084246635437 0.0 8532735.0 69.0 2.0
8.263398170471191 -0.49789533019065857 0.0 8532735.0 70.0 2.0
8.286591529846191 -0.25267690420150757 0.0 8532735.0 71.0 2.0
8.309499740600586 -0.01565633900463581 0.0 8532735.0 72.0 2.0
8.263874053955078 0.4650024473667145 0.0 8190976.0 1.0 2.0
8.263874053955078 0.4650024473667145 0.0 16711935.0 2.0 2.0
8.284058570861816 0.7136865258216858 0.0 16711935.0 3.0 2.0
8.348967552185059 0.7890212535858154 0.0 16711935.0 4.0 2.0
8.415632247924805 0.8683146238327026 0.0 16711935.0 5.0 2.0
8.490957260131836 0.9113466143608093 0.0 16711935.0 6.0 2.0
8.578512191772461 0.9569914937019348 0.0 16711935.0 7.0 2.0
8.7338228225708 0.9436091184616089 0.0 16711935.0 8.0 2.0
8.839981079101562 0.925849437713623 0.0 16711935.0 9.0 2.0
8.879673957824707 0.9127102494239807 0.0 16711935.0 10.0 2.0
8.872825622558594 0.9183674454689026 0.0 16711935.0 11.0 2.0
8.88405990600586 0.9128204584121704 0.0 16711935.0 12.0 2.0
8.884605407714844 0.9209617972373962 0.0 16711935.0 13.0 2.0
8.887962341308594 0.9212799072265625 0.0 16711935.0 14.0 2.0
8.881168365478516 0.9161492586135864 0.0 16711935.0 15.0 2.0
8.870194435119629 0.9408655166625977 0.0 16711935.0 16.0 2.0
8.834887504577637 0.9823635220527649 0.0 16711935.0 17.0 2.0
8.756730079650879 1.0614265203475952 0.0 16711935.0 18.0 2.0
8.661654472351074 1.1137593984603882 0.0 16711935.0 19.0 2.0
8.519638061523438 1.116903305053711 0.0 16711935.0 20.0 2.0
8.266448974609375 1.1284973621368408 0.0 16711935.0 21.0 2.0
8.019013404846191 1.1173815727233887 0.0 16711935.0 22.0 2.0
7.762652397155762 1.1052011251449585 0.0 16711935.0 23.0 2.0
7.502799987792969 1.0559992790222168 0.0 16711935.0 24.0 2.0
7.219602584838867 0.9649679064750671 0.0 16711935.0 25.0 2.0
7.0658979415893555 0.9372548460960388 0.0 16711935.0 26.0 2.0
6.815066337585449 0.9568430781364441 0.0 16711935.0 27.0 2.0
6.510676383972168 0.9890037178993225 0.0 16711935.0 28.0 2.0
6.2718048095703125 1.006785273551941 0.0 16711935.0 29.0 2.0
6.019495010375977 1.0080076456069946 0.0 16711935.0 30.0 2.0
5.760719299316406 1.0147229433059692 0.0 16711935.0 31.0 2.0
5.450130939483643 1.025654673576355 0.0 16711935.0 32.0 2.0
5.182311534881592 1.014727234840393 0.0 16711935.0 33.0 2.0
4.975544452667236 0.9774774312973022 0.0 16711935.0 34.0 2.0
4.808802127838135 0.9242324829101562 0.0 16711935.0 35.0 2.0
4.76136589050293 0.9070783853530884 0.0 16711935.0 36.0 2.0
4.7307209968566895 0.8858411312103271 0.0 16711935.0 37.0 2.0
4.701672077178955 0.825972855091095 0.0 16711935.0 38.0 2.0
4.712245941162109 0.7595602869987488 0.0 16711935.0 39.0 2.0
4.713424205780029 0.7233941555023193 0.0 16711935.0 40.0 2.0
4.719874382019043 0.7236902713775635 0.0 16711935.0 41.0 2.0
4.731067180633545 0.7069226503372192 0.0 16711935.0 42.0 2.0
4.74470853805542 0.6866827011108398 0.0 16711935.0 43.0 2.0
4.781888008117676 0.667599618434906 0.0 16711935.0 44.0 2.0
4.87980318069458 0.6527527570724487 0.0 16711935.0 45.0 2.0
4.961104869842529 0.6750744581222534 0.0 16711935.0 46.0 2.0
5.224278450012207 0.7833544015884399 0.0 16711935.0 47.0 2.0
5.485872745513916 0.8887338638305664 0.0 16711935.0 48.0 2.0
5.756189823150635 0.9317100644111633 0.0 16711935.0 49.0 2.0
5.999990463256836 0.9557482004165649 0.0 16711935.0 50.0 2.0
6.107430458068848 0.9446964263916016 0.0 16711935.0 51.0 2.0
6.19278621673584 0.9125397205352783 0.0 16711935.0 52.0 2.0
6.2629499435424805 0.8761078119277954 0.0 16711935.0 53.0 2.0
6.317284107208252 0.8499676585197449 0.0 16711935.0 54.0 2.0
6.325322151184082 0.8572222590446472 0.0 16711935.0 55.0 2.0
6.490321159362793 0.828803539276123 0.0 16711935.0 56.0 2.0
6.742903709411621 0.8436936140060425 0.0 16711935.0 57.0 2.0
7.022243022918701 0.8578715324401855 0.0 16711935.0 58.0 2.0
7.273279190063477 0.8243059515953064 0.0 16711935.0 59.0 2.0
7.523496150970459 0.8283361196517944 0.0 16711935.0 60.0 2.0
7.7749457359313965 0.8395259976387024 0.0 16711935.0 61.0 2.0
8.021971702575684 0.8002684712409973 0.0 16711935.0 62.0 2.0
8.081916809082031 0.8077201247215271 0.0 16711935.0 63.0 2.0
8.227818489074707 0.8301665186882019 0.0 16711935.0 64.0 2.0
8.347312927246094 0.8700568675994873 0.0 16711935.0 65.0 2.0
8.486649513244629 0.9790387153625488 0.0 16711935.0 66.0 2.0
8.720816612243652 1.2502350807189941 0.0 16711935.0 67.0 2.0
8.840142250061035 1.4035696983337402 0.0 16711935.0 68.0 2.0
8.845376014709473 1.411362886428833 0.0 16711935.0 69.0 2.0
8.84414291381836 1.4586020708084106 0.0 16711935.0 70.0 2.0
8.832369804382324 1.5457592010498047 0.0 16711935.0 71.0 2.0
8.770748138427734 1.625537633895874 0.0 16711935.0 72.0 2.0
8.690742492675781 1.6942832469940186 0.0 16711935.0 73.0 2.0
8.592025756835938 1.7347028255462646 0.0 16711935.0 74.0 2.0
8.447052001953125 1.7237509489059448 0.0 16711935.0 75.0 2.0
8.2396821975708 1.6845754384994507 0.0 16711935.0 76.0 2.0
8.072789192199707 1.5988600254058838 0.0 16711935.0 77.0 2.0
7.848020553588867 1.4450271129608154 0.0 16711935.0 78.0 2.0
7.755683422088623 1.4227635860443115 0.0 16711935.0 79.0 2.0
7.598024368286133 1.4227101802825928 0.0 16711935.0 80.0 2.0
7.404819488525391 1.4674303531646729 0.0 16711935.0 81.0 2.0
7.297001361846924 1.4762332439422607 0.0 16711935.0 82.0 2.0
7.0450944900512695 1.4761486053466797 0.0 16711935.0 83.0 2.0
6.782771587371826 1.4897538423538208 0.0 16711935.0 84.0 2.0
6.489126682281494 1.5038228034973145 0.0 16711935.0 85.0 2.0
6.230835914611816 1.5309922695159912 0.0 16711935.0 86.0 2.0
5.978523254394531 1.534237027168274 0.0 16711935.0 87.0 2.0
5.6793060302734375 1.5160002708435059 0.0 16711935.0 88.0 2.0
5.405677318572998 1.5099687576293945 0.0 16711935.0 89.0 2.0
5.106363773345947 1.4942386150360107 0.0 16711935.0 90.0 2.0
4.9391632080078125 1.464184045791626 0.0 16711935.0 91.0 2.0
4.930995941162109 1.4664500951766968 0.0 16711935.0 92.0 2.0
4.9154486656188965 1.4803345203399658 0.0 16711935.0 93.0 2.0
4.903247833251953 1.480911374092102 0.0 16711935.0 94.0 2.0
4.903331279754639 1.4849690198898315 0.0 16711935.0 95.0 2.0
4.898089408874512 1.4813300371170044 0.0 16711935.0 96.0 2.0
4.87077522277832 1.6862225532531738 0.0 16711935.0 97.0 2.0
4.9037065505981445 1.9445154666900635 0.0 16711935.0 98.0 2.0
4.924400806427002 2.1932506561279297 0.0 16711935.0 99.0 2.0
4.904341697692871 2.365401029586792 0.0 16711935.0 0.0 2.0
4.854165077209473 2.6051955223083496 0.0 16711935.0 1.0 2.0
4.888772010803223 2.8432767391204834 0.0 16711935.0 2.0 2.0
4.954318046569824 3.1479318141937256 0.0 16711935.0 3.0 2.0
5.002802848815918 3.4401841163635254 0.0 16711935.0 4.0 2.0
5.040013790130615 3.703819990158081 0.0 16711935.0 5.0 2.0
5.051693439483643 3.96677303314209 0.0 16711935.0 6.0 2.0
5.028048515319824 4.22798490524292 0.0 16711935.0 7.0 2.0
4.976058006286621 4.430052280426025 0.0 16711935.0 8.0 2.0
4.984765529632568 4.426724910736084 0.0 16711935.0 9.0 2.0
4.989962577819824 4.429286479949951 0.0 16711935.0 10.0 2.0
4.989745140075684 4.434744358062744 0.0 16711935.0 11.0 2.0
5.010089874267578 4.445616722106934 0.0 16711935.0 12.0 2.0
5.022304534912109 4.451530933380127 0.0 16711935.0 13.0 2.0
5.005280017852783 4.458924293518066 0.0 16711935.0 14.0 2.0
5.089173793792725 4.437477111816406 0.0 16711935.0 15.0 2.0
5.153792858123779 4.351288795471191 0.0 16711935.0 16.0 2.0
5.18373966217041 4.25033712387085 0.0 16711935.0 17.0 2.0
5.183979511260986 4.0623860359191895 0.0 16711935.0 18.0 2.0
5.17374324798584 3.808375835418701 0.0 16711935.0 19.0 2.0
5.159926891326904 3.5603010654449463 0.0 16711935.0 20.0 2.0
5.159691333770752 3.314544677734375 0.0 16711935.0 21.0 2.0
5.16812801361084 3.062065601348877 0.0 16711935.0 22.0 2.0
5.160262584686279 2.8068082332611084 0.0 16711935.0 23.0 2.0
5.142716407775879 2.5193722248077393 0.0 16711935.0 24.0 2.0
5.121813774108887 2.264594554901123 0.0 16711935.0 25.0 2.0
5.081275463104248 1.9720022678375244 0.0 16711935.0 26.0 2.0
5.056180953979492 1.7137460708618164 0.0 16711935.0 27.0 2.0
5.021479606628418 1.4599807262420654 0.0 16711935.0 28.0 2.0
4.976797103881836 1.3288908004760742 0.0 16711935.0 29.0 2.0
4.930617809295654 1.2365798950195312 0.0 16711935.0 30.0 2.0
4.921886444091797 1.2056450843811035 0.0 16711935.0 31.0 2.0
4.07876443862915 0.8203871846199036 0.0 8190976.0 1.0 2.0
4.07876443862915 0.8203871846199036 0.0 7864520.0 2.0 2.0
4.005588531494141 0.8159589767456055 0.0 7864520.0 3.0 2.0
4.038070201873779 0.7982375621795654 0.0 7864520.0 4.0 2.0
4.050806999206543 0.7837875485420227 0.0 7864520.0 5.0 2.0
4.050064563751221 0.7674022316932678 0.0 7864520.0 6.0 2.0
4.044900894165039 0.7824914455413818 0.0 7864520.0 7.0 2.0
4.046833038330078 0.7893983721733093 0.0 7864520.0 8.0 2.0
4.017428398132324 0.9042915105819702 0.0 7864520.0 9.0 2.0
3.968899965286255 0.9811705946922302 0.0 7864520.0 10.0 2.0
3.9198944568634033 1.0247658491134644 0.0 7864520.0 11.0 2.0
3.855046033859253 1.0524829626083374 0.0 7864520.0 12.0 2.0
3.7831573486328125 1.0683342218399048 0.0 7864520.0 13.0 2.0
3.5825250148773193 1.0410765409469604 0.0 7864520.0 14.0 2.0
3.320758581161499 0.9665526747703552 0.0 7864520.0 15.0 2.0
3.132638454437256 0.9343686699867249 0.0 7864520.0 16.0 2.0
2.978473424911499 0.9363799691200256 0.0 7864520.0 17.0 2.0
2.68709397315979 1.0125720500946045 0.0 7864520.0 18.0 2.0
2.457833766937256 1.0179448127746582 0.0 7864520.0 19.0 2.0
2.3552467823028564 0.976535439491272 0.0 7864520.0 20.0 2.0
2.2510228157043457 0.9242200255393982 0.0 7864520.0 21.0 2.0
2.197444438934326 0.8641853332519531 0.0 7864520.0 22.0 2.0
2.201857328414917 0.8657127022743225 0.0 7864520.0 23.0 2.0
2.1926369667053223 0.8612931370735168 0.0 7864520.0 24.0 2.0
2.1872622966766357 0.8046181797981262 0.0 7864520.0 25.0 2.0
2.2143962383270264 0.7309936881065369 0.0 7864520.0 26.0 2.0
2.257545232772827 0.6672430634498596 0.0 7864520.0 27.0 2.0
2.3349642753601074 0.6287998557090759 0.0 7864520.0 28.0 2.0
2.411715507507324 0.606116771697998 0.0 7864520.0 29.0 2.0
2.6388912200927734 0.6225054264068604 0.0 7864520.0 30.0 2.0
2.906002998352051 0.6485165953636169 0.0 7864520.0 31.0 2.0
3.141068696975708 0.6864992380142212 0.0 7864520.0 32.0 2.0
3.428194284439087 0.7200921773910522 0.0 7864520.0 33.0 2.0
3.492222785949707 0.7155306339263916 0.0 7864520.0 34.0 2.0
3.4875338077545166 0.7116373181343079 0.0 7864520.0 35.0 2.0
3.5117416381835938 0.7262551784515381 0.0 7864520.0 36.0 2.0
3.5517306327819824 0.7463693022727966 0.0 7864520.0 37.0 2.0
3.5775041580200195 0.7787987589836121 0.0 7864520.0 38.0 2.0
3.5732052326202393 0.8273966312408447 0.0 7864520.0 39.0 2.0
3.5076329708099365 0.9012417793273926 0.0 7864520.0 40.0 2.0
1.3209197521209717 0.9253403544425964 0.0 8190976.0 1.0 2.0
1.3209197521209717 0.9253403544425964 0.0 8421504.0 2.0 2.0
1.1322975158691406 0.947701632976532 0.0 8421504.0 3.0 2.0
1.1532137393951416 0.9448506236076355 0.0 8421504.0 4.0 2.0
1.162765622138977 0.9414072632789612 0.0 8421504.0 5.0 2.0
1.1537184715270996 0.9550261497497559 0.0 8421504.0 6.0 2.0
1.1749845743179321 0.9368354082107544 0.0 8421504.0 7.0 2.0
1.1740808486938477 0.9194959402084351 0.0 8421504.0 8.0 2.0
1.1925983428955078 0.891440212726593 0.0 8421504.0 9.0 2.0
1.2320667505264282 0.863404393196106 0.0 8421504.0 10.0 2.0
1.3127440214157104 0.8044798970222473 0.0 8421504.0 11.0 2.0
1.3720614910125732 0.7916495203971863 0.0 8421504.0 12.0 2.0
1.4486784934997559 0.7881684899330139 0.0 8421504.0 13.0 2.0
1.483389139175415 0.7861477732658386 0.0 8421504.0 14.0 2.0
1.5014723539352417 0.7826171517372131 0.0 8421504.0 15.0 2.0
1.4871100187301636 0.7863778471946716 0.0 8421504.0 16.0 2.0
1.4879406690597534 0.7855669260025024 0.0 8421504.0 17.0 2.0
1.5030871629714966 0.808070957660675 0.0 8421504.0 18.0 2.0
1.513160228729248 0.9169182181358337 0.0 8421504.0 19.0 2.0
1.4852025508880615 1.0632131099700928 0.0 8421504.0 20.0 2.0
1.385080337524414 1.3538391590118408 0.0 8421504.0 21.0 2.0
1.2814850807189941 1.6418936252593994 0.0 8421504.0 22.0 2.0
1.2324485778808594 1.921674370765686 0.0 8421504.0 23.0 2.0
1.1943501234054565 2.1717886924743652 0.0 8421504.0 24.0 2.0
1.1853997707366943 2.4404687881469727 0.0 8421504.0 25.0 2.0
1.1960194110870361 2.7451236248016357 0.0 8421504.0 26.0 2.0
1.225351333618164 3.050112009048462 0.0 8421504.0 27.0 2.0
1.244718074798584 3.302356243133545 0.0 8421504.0 28.0 2.0
1.2626280784606934 3.5573854446411133 0.0 8421504.0 29.0 2.0
1.2560811042785645 3.8063712120056152 0.0 8421504.0 30.0 2.0
1.2382175922393799 4.064543724060059 0.0 8421504.0 31.0 2.0
1.2556110620498657 4.355217456817627 0.0 8421504.0 32.0 2.0
1.2516775131225586 4.415637016296387 0.0 8421504.0 33.0 2.0
1.2395988702774048 4.44962215423584 0.0 8421504.0 34.0 2.0
1.1562552452087402 4.536564826965332 0.0 8421504.0 35.0 2.0
1.0597357749938965 4.587871074676514 0.0 8421504.0 36.0 2.0
0.9417594075202942 4.618610858917236 0.0 8421504.0 37.0 2.0
0.8596410751342773 4.613219261169434 0.0 8421504.0 38.0 2.0
0.7214235663414001 4.582530975341797 0.0 8421504.0 39.0 2.0
0.567940890789032 4.523387432098389 0.0 8421504.0 40.0 2.0
0.28373464941978455 4.486337661743164 0.0 8421504.0 41.0 2.0
0.034717071801424026 4.488554000854492 0.0 8421504.0 42.0 2.0
-0.24625882506370544 4.467194557189941 0.0 8421504.0 43.0 2.0
-0.5233488082885742 4.471162796020508 0.0 8421504.0 44.0 2.0
-0.7815417051315308 4.480377197265625 0.0 8421504.0 45.0 2.0
-1.0834723711013794 4.498440265655518 0.0 8421504.0 46.0 2.0
-1.3430171012878418 4.502542972564697 0.0 8421504.0 47.0 2.0
-1.5987499952316284 4.520291328430176 0.0 8421504.0 48.0 2.0
-1.8950591087341309 4.532083988189697 0.0 8421504.0 49.0 2.0
-2.0319364070892334 4.50543212890625 0.0 8421504.0 50.0 2.0
-2.100407600402832 4.475587368011475 0.0 8421504.0 51.0 2.0
-2.186978340148926 4.410844802856445 0.0 8421504.0 52.0 2.0
-2.2460756301879883 4.312469482421875 0.0 8421504.0 53.0 2.0
-2.282855749130249 4.15968656539917 0.0 8421504.0 54.0 2.0
-2.3121111392974854 3.863809823989868 0.0 8421504.0 55.0 2.0
-2.3204503059387207 3.6019177436828613 0.0 8421504.0 56.0 2.0
-2.321885347366333 3.347057819366455 0.0 8421504.0 57.0 2.0
-2.333439826965332 3.103104829788208 0.0 8421504.0 58.0 2.0
-2.32668399810791 2.8382585048675537 0.0 8421504.0 59.0 2.0
-2.3192780017852783 2.570607900619507 0.0 8421504.0 60.0 2.0
-2.317322015762329 2.323809862136841 0.0 8421504.0 61.0 2.0
-2.32218074798584 2.0681633949279785 0.0 8421504.0 62.0 2.0
-2.3231329917907715 1.8161518573760986 0.0 8421504.0 63.0 2.0
-2.326812267303467 1.5280898809432983 0.0 8421504.0 64.0 2.0
-2.3313183784484863 1.3903230428695679 0.0 8421504.0 65.0 2.0
-2.3050715923309326 1.2964578866958618 0.0 8421504.0 66.0 2.0
-2.241332530975342 1.211436152458191 0.0 8421504.0 67.0 2.0
-2.114307165145874 1.110445261001587 0.0 8421504.0 68.0 2.0
-1.979318380355835 1.0490503311157227 0.0 8421504.0 69.0 2.0
-1.8349268436431885 1.0048128366470337 0.0 8421504.0 70.0 2.0
-1.543940544128418 0.9867114424705505 0.0 8421504.0 71.0 2.0
-1.29208242893219 0.9987248182296753 0.0 8421504.0 72.0 2.0
-1.0535352230072021 1.0077570676803589 0.0 8421504.0 73.0 2.0
-0.8173868060112 1.0165431499481201 0.0 8421504.0 74.0 2.0
-0.5241116881370544 1.0285218954086304 0.0 8421504.0 75.0 2.0
-0.25405871868133545 1.035671353340149 0.0 8421504.0 76.0 2.0
0.058323685079813004 1.0266082286834717 0.0 8421504.0 77.0 2.0
0.3447447717189789 1.0248966217041016 0.0 8421504.0 78.0 2.0
0.6088253259658813 1.0037734508514404 0.0 8421504.0 79.0 2.0
0.669321596622467 1.0118894577026367 0.0 8421504.0 80.0 2.0
0.7324687242507935 1.0340322256088257 0.0 8421504.0 81.0 2.0
0.8117506504058838 1.1125106811523438 0.0 8421504.0 82.0 2.0
0.867573618888855 1.2087559700012207 0.0 8421504.0 83.0 2.0
0.8828591704368591 1.316465973854065 0.0 8421504.0 84.0 2.0
0.8913307189941406 1.421046495437622 0.0 8421504.0 85.0 2.0
0.815630316734314 1.561937928199768 0.0 8421504.0 86.0 2.0
0.7424432039260864 1.648578405380249 0.0 8421504.0 87.0 2.0
0.7156883478164673 1.6832915544509888 0.0 8421504.0 88.0 2.0
0.6907079815864563 1.7041560411453247 0.0 8421504.0 89.0 2.0
0.4950817823410034 1.7147424221038818 0.0 8421504.0 90.0 2.0
0.2123464047908783 1.7008827924728394 0.0 8421504.0 91.0 2.0
-0.043792225420475006 1.711369276046753 0.0 8421504.0 92.0 2.0
-0.3605233132839203 1.7215381860733032 0.0 8421504.0 93.0 2.0
-0.6266713738441467 1.7190130949020386 0.0 8421504.0 94.0 2.0
-0.9041299223899841 1.6985994577407837 0.0 8421504.0 95.0 2.0
-1.2188818454742432 1.687960147857666 0.0 8421504.0 96.0 2.0
-1.49734365940094 1.6949803829193115 0.0 8421504.0 97.0 2.0
-1.8055057525634766 1.7308464050292969 0.0 8421504.0 98.0 2.0
-1.8996739387512207 1.7723796367645264 0.0 8421504.0 99.0 2.0
-2.0397675037384033 1.8899692296981812 0.0 8421504.0 0.0 2.0
-2.157771587371826 2.058833360671997 0.0 8421504.0 1.0 2.0
-2.2778422832489014 2.3267977237701416 0.0 8421504.0 2.0 2.0
-2.3989810943603516 2.6218554973602295 0.0 8421504.0 3.0 2.0
-2.47672176361084 2.7617833614349365 0.0 8421504.0 4.0 2.0
-2.5679142475128174 2.8492279052734375 0.0 8421504.0 5.0 2.0
-2.585418701171875 2.843064308166504 0.0 8421504.0 6.0 2.0
-2.5913822650909424 2.8390631675720215 0.0 8421504.0 7.0 2.0
-2.6018459796905518 2.8703396320343018 0.0 8421504.0 8.0 2.0
-2.6338608264923096 3.1670467853546143 0.0 8421504.0 9.0 2.0
-2.663182497024536 3.4529268741607666 0.0 8421504.0 10.0 2.0
-2.7192366123199463 3.757200002670288 0.0 8421504.0 11.0 2.0
-2.7344255447387695 4.028508186340332 0.0 8421504.0 12.0 2.0
-2.732229471206665 4.328395366668701 0.0 8421504.0 13.0 2.0
-3.2675466537475586 4.274985313415527 0.0 8190976.0 1.0 2.0
-3.2675466537475586 4.274985313415527 0.0 7910400.0 2.0 2.0
-3.333346366882324 4.304829120635986 0.0 7910400.0 3.0 2.0
-3.4036593437194824 4.373284816741943 0.0 7910400.0 4.0 2.0
-3.459773063659668 4.444092750549316 0.0 7910400.0 5.0 2.0
-3.459476947784424 4.497594356536865 0.0 7910400.0 6.0 2.0
-3.472813844680786 4.55005407333374 0.0 7910400.0 7.0 2.0
-3.472878932952881 4.560242176055908 0.0 7910400.0 8.0 2.0
-3.4729113578796387 4.570352554321289 0.0 7910400.0 9.0 2.0
-3.4649600982666016 4.554942607879639 0.0 7910400.0 10.0 2.0
-3.4297993183135986 4.571383476257324 0.0 7910400.0 11.0 2.0
-3.381277322769165 4.5728759765625 0.0 7910400.0 12.0 2.0
-3.317965507507324 4.553242206573486 0.0 7910400.0 13.0 2.0
-3.3085219860076904 4.533021926879883 0.0 7910400.0 14.0 2.0
-3.2478160858154297 4.465696334838867 0.0 7910400.0 15.0 2.0
-3.203951358795166 4.370370864868164 0.0 7910400.0 16.0 2.0
-3.1682960987091064 4.225118637084961 0.0 7910400.0 17.0 2.0
-3.1626839637756348 3.969280242919922 0.0 7910400.0 18.0 2.0
-3.1872341632843018 3.721367359161377 0.0 7910400.0 19.0 2.0
-3.25110125541687 3.420762300491333 0.0 7910400.0 20.0 2.0
-3.266584873199463 3.1616928577423096 0.0 7910400.0 21.0 2.0
-3.327333450317383 3.0130510330200195 0.0 7910400.0 22.0 2.0
-3.4348785877227783 2.7833938598632812 0.0 7910400.0 23.0 2.0
-3.4293274879455566 2.7575628757476807 0.0 7910400.0 24.0 2.0
-3.6583547592163086 2.576942205429077 0.0 7910400.0 25.0 2.0
-3.681743621826172 2.5500643253326416 0.0 7910400.0 26.0 2.0
-3.6963813304901123 2.546476364135742 0.0 7910400.0 27.0 2.0
-3.7528281211853027 2.543990135192871 0.0 7910400.0 28.0 2.0
-3.7763025760650635 2.549877405166626 0.0 7910400.0 29.0 2.0
-3.8586015701293945 2.6199560165405273 0.0 7910400.0 30.0 2.0
-3.9137134552001953 2.6985669136047363 0.0 7910400.0 31.0 2.0
-3.9419288635253906 2.797123670578003 0.0 7910400.0 32.0 2.0
-3.9569547176361084 3.044931173324585 0.0 7910400.0 33.0 2.0
-3.9615111351013184 3.2893853187561035 0.0 7910400.0 34.0 2.0
-3.94100284576416 3.5415477752685547 0.0 7910400.0 35.0 2.0
-3.927149772644043 3.8044588565826416 0.0 7910400.0 36.0 2.0
-3.9204556941986084 4.060716152191162 0.0 7910400.0 37.0 2.0
-3.9137496948242188 4.367676258087158 0.0 7910400.0 38.0 2.0
